        0.040336,  0.0338  ,  0.065102, -0.056045,  0.104911, -0.008253,
        0.012829,  0.123602, -0.022481, -0.043092,  0.010769,  0.087829,
        0.054019,  0.004083, -0.012773, -0.011999,  0.02224 ,  0.148085,
       -0.029409,  0.026271,  0.051669, -0.086234, -0.087182, -0.012267,
        0.057051, -0.101382,  0.011979, -0.046665,  0.012701, -0.015122,
        0.026458,  0.033173, -0.070922,  0.026599,  0.012292,  0.021487,
        0.037114,  0.010638,  0.034445, -0.050936, -0.018754, -0.02901 ,
       -0.043829, -0.026928,  0.045859, -0.021954, -0.009853, -0.064832,
        0.058495,  0.040391, -0.01208 , -0.0185  , -0.001475,  0.005758,
        0.00601 ,  0.037363,  0.004595, -0.022568, -0.093066, -0.070977,
       -0.042026, -0.020371,  0.021782, -0.006764, -0.015098, -0.025986,
       -0.05969 , -0.034321,  0.035618,  0.024506, -0.022185, -0.055204,
        0.067168,  0.036709, -0.000458,  0.041682, -0.038341,  0.031254,
       -0.034765,  0.027657,  0.004865,  0.022207,  0.065131,  0.074558,
       -0.054073, -0.049651, -0.063279,  0.036279, -0.035107, -0.1077  ,
       -0.029257, -0.005023,  0.017422,  0.082836,  0.006193, -0.05568 ,
       -0.061956, -0.034189,  0.091371,  0.054297,  0.04474 ,  0.02479 ,
       -0.029234, -0.003393, -0.017517, -0.060288,  0.062049,  0.018915,
       -0.002138,  0.043557,  0.116801,  0.040188,  0.032337, -0.009776,
       -0.074378,  0.081179,  0.006086, -0.012848,  0.038362,  0.020535,
       -0.038543,  0.036673, -0.001339, -0.006308, -0.005772, -0.001501,
       -0.016929, -0.04456 , -0.062789, -0.066857, -0.065824, -0.054444,
        0.076543,  0.018283, -0.005175,  0.095444, -0.002203,  0.03888 ,
        0.005055, -0.078689, -0.08268 ,  0.015473,  0.020264, -0.072174,
       -0.032862, -0.004685, -0.01665 ,  0.042171,  0.110732,  0.005316,
       -0.049321, -0.011284,  0.019311,  0.09861 ,  0.069317,  0.03284 ,
       -0.02972 , -0.046208, -0.010663, -0.055679, -0.032267, -0.089528,
        0.024382,  0.035561,  0.056815,  0.099113,  0.039491,  0.04855 ,
        0.109182,  0.00874 ,  0.010177, -0.068178, -0.046511,  0.132437,
        0.025516, -0.015724, -0.109492,  0.010148, -0.020922,  0.015818,
        0.003701,  0.015468,  0.039637,  0.028168,  0.035768, -0.015943,
        0.034888,  0.069351, -0.064829, -0.021888,  0.035021, -0.078935,
       -0.010135, -0.048888, -0.018893, -0.09855 ,  0.052826, -0.059426,
       -0.037164, -0.036472,  0.055533, -0.004521,  0.090469, -0.001319,
        0.000637, -0.036518,  0.109293, -0.052553,  0.012519, -0.021857,
        0.007803, -0.002522,  0.092614, -0.043707,  0.04554 , -0.00215 ,
       -0.004983,  0.02734 ,  0.044976,  0.029298,  0.075552, -0.016418,
       -0.006064,  0.004751,  0.030981,  0.033383, -0.075987,  0.001737,
       -0.042842,  0.042147, -0.061433, -0.008905, -0.019271,  0.048547,
        0.010593, -0.09544 ,  0.076886,  0.072592,  0.046716,  0.099179,
        0.00343 ,  0.019261, -0.033675, -0.061533,  0.000366, -0.023209,
       -0.056471,  0.086856, -0.070985,  0.073616, -0.092521, -0.002776,
        0.006991,  0.04767 ,  0.067901, -0.027465, -0.094003,  0.040821,
        0.068272, -0.049151, -0.072543, -0.003594, -0.002351,  0.079475,
       -0.025807, -0.003613,  0.044209, -0.07097 , -0.124631,  0.093544,
       -0.024134,  0.049084, -0.003294, -0.017924,  0.046636,  0.006172,
       -0.065593,  0.006704, -0.066222, -0.015451, -0.033986, -0.073555,
       -0.078626, -0.012322, -0.014305, -0.084898, -0.018656, -0.039583,
        0.074376,  0.009493, -0.055521, -0.02407 , -0.02242 ,  0.049529,
        0.037942,  0.009998, -0.002452, -0.006719, -0.003615,  0.014491,
       -0.039221,  0.016673,  0.008942,  0.017804, -0.06376 ,  0.063848,
        0.038094,  0.043671,  0.018905,  0.002665,  0.113038, -0.017763,
        0.092018, -0.064573,  0.02136 ,  0.042122,  0.02798 ,  0.101469,
       -0.010261, -0.02809 ,  0.008514,  0.026758,  0.046044, -0.075224,
        0.033966, -0.070382, -0.010104,  0.034079,  0.107052,  0.034147,
        0.027477,  0.008271, -0.006984,  0.009734, -0.009126,  0.003318,
       -0.025105, -0.07562 ,  0.037896,  0.000067,  0.032921,  0.032255,
        0.008361, -0.083697,  0.067357,  0.019371, -0.01221 , -0.02623 ,
        0.02562 ,  0.015176,  0.014844,  0.034857,  0.093576, -0.005313,
       -0.051432,  0.041363,  0.015223, -0.038628,  0.033964, -0.000172,
       -0.006203, -0.030071,  0.047288, -0.049325,  0.048526,  0.023296,
        0.036259,  0.007085,  0.053938,  0.005244, -0.030128,  0.033125,
        0.027895, -0.067053,  0.045358, -0.081084,  0.019374,  0.054049,
        0.004582,  0.053216, -0.039109, -0.046476, -0.055651, -0.003082,
        0.034237, -0.020092, -0.032744, -0.035511, -0.062522, -0.020396,
       -0.012941, -0.034879, -0.000598, -0.036149,  0.074176,  0.024712,
        0.110948,  0.011592, -0.090605,  0.034075,  0.006814,  0.016347,
        0.102823,  0.043699,  0.094872,  0.018586,  0.059948, -0.073071,
        0.020096,  0.079509, -0.04506 , -0.037334,  0.041729, -0.043775,
        0.065378, -0.044224, -0.065259, -0.042053,  0.018488, -0.032774,
       -0.01769 ,  0.05023 ,  0.078335,  0.028169,  0.005641,  0.071078,
        0.085649, -0.066002,  0.079954, -0.015262,  0.044007,  0.026061,
        0.020198, -0.03196 , -0.026838, -0.094961,  0.017243,  0.028096,
        0.030722,  0.022625, -0.026946,  0.001781,  0.067255, -0.071056,
       -0.020879,  0.037896, -0.059289,  0.015319, -0.019485, -0.041811,
        0.0581  ,  0.027718, -0.033215,  0.032198, -0.072729, -0.034521,
        0.087172, -0.025033,  0.01532 , -0.081712, -0.035433, -0.006876,
        0.031442, -0.006239,  0.011865,  0.008464, -0.036095,  0.047815,
        0.006031, -0.084624,  0.000424, -0.030934, -0.017061, -0.066763,
        0.019152, -0.002685,  0.006297,  0.012498, -0.033762, -0.013672,
        0.054425, -0.156636, -0.124166, -0.061122,  0.025255,  0.094557,
        0.035203,  0.050195, -0.1212  , -0.012041, -0.023401, -0.025913,
       -0.035213, -0.048422,  0.033523,  0.044308, -0.043338,  0.013147,
        0.046884, -0.020242, -0.038013, -0.003487, -0.042066,  0.143119,
       -0.021655, -0.1599  , -0.047619,  0.061735, -0.031867, -0.030267,
       -0.034871,  0.077057, -0.102379,  0.095015,  0.028817, -0.054873,
        0.02382 , -0.047505, -0.004596,  0.019734, -0.082248, -0.00766 ,
       -0.009948, -0.042141,  0.001929,  0.04255 , -0.015883, -0.050094,
        0.080234, -0.015249, -0.109701, -0.027712, -0.014579, -0.049562,
       -0.048062, -0.099021,  0.004322,  0.006013,  0.031117, -0.019191,
        0.0276  ,  0.065723, -0.003121, -0.053304,  0.026002, -0.005586,
       -0.047398, -0.076114,  0.017572, -0.038239,  0.028666,  0.026626,
       -0.082305,  0.066548,  0.024395, -0.057873,  0.017654,  0.001066,
        0.041798,  0.010611, -0.025132,  0.049374,  0.0099  ,  0.0173  ,
        0.00635 ,  0.040975,  0.067457,  0.110119,  0.013804,  0.017023,
       -0.040828, -0.045199,  0.02992 ,  0.024912,  0.028331,  0.048919,
        0.083825, -0.076848,  0.00479 , -0.038139, -0.054427,  0.03238 ,
        0.019293, -0.038876,  0.043913, -0.04452 ,  0.012945, -0.007658,
       -0.055307,  0.010188,  0.019711, -0.077589, -0.036268,  0.047444,
       -0.037594,  0.013989,  0.001171,  0.061314, -0.049173, -0.019128,
       -0.031359,  0.043773, -0.016774,  0.003937, -0.047371, -0.045473,
       -0.036619, -0.034683, -0.026991, -0.023614, -0.060724, -0.002573,
        0.004313,  0.012376, -0.038378,  0.027935, -0.031987,  0.010308,
        0.032358,  0.046614, -0.047402, -0.000633, -0.046188,  0.109941,
        0.010508, -0.047667, -0.012699,  0.033726,  0.015424,  0.026865,
       -0.029874, -0.025463, -0.007261, -0.032791, -0.088315,  0.019232,
        0.028158, -0.013739,  0.103188,  0.012631, -0.005599,  0.018318,
        0.021771,  0.051213, -0.022909, -0.055592,  0.023074,  0.069957,
       -0.015922,  0.050581,  0.038051, -0.128693,  0.011361, -0.001737,
        0.003475, -0.029724,  0.159275, -0.00557 , -0.042485, -0.074277,
        0.075555,  0.052849, -0.018097, -0.025018, -0.000926,  0.018099,
        0.015971, -0.077654, -0.126596, -0.150444, -0.044846,  0.022995,
       -0.033789,  0.026132,  0.02508 ,  0.021332, -0.117763, -0.069212,
       -0.000923,  0.020672, -0.009339,  0.028298, -0.011905,  0.105036,
        0.041565, -0.003241, -0.017268,  0.015167,  0.093178,  0.039719,
        0.029208,  0.04556 ,  0.001665, -0.019657,  0.002926,  0.118791,
       -0.04743 ,  0.086268,  0.011798, -0.017424, -0.006234, -0.06534 ,
        0.060215, -0.012533,  0.05234 ,  0.001046, -0.001804,  0.069399,
        0.007055,  0.044572,  0.072037,  0.012782, -0.008285,  0.053497,
        0.009777, -0.023185,  0.039007, -0.107722, -0.011094,  0.011956,
        0.007331, -0.10401 ,  0.045047,  0.009434, -0.019046, -0.042281,
       -0.069512, -0.053374,  0.015276, -0.119625, -0.024433, -0.012186,
       -0.098252,  0.026868, -0.011277,  0.047786,  0.08652 , -0.014912,
       -0.014896, -0.031959, -0.006291,  0.079336,  0.002315, -0.02552 ,
       -0.036029, -0.052877,  0.011867, -0.009746,  0.005105, -0.063957,
       -0.016071,  0.019287,  0.051948,  0.12947 ,  0.007577,  0.002253,
       -0.095792, -0.008084, -0.055438, -0.076799, -0.029596, -0.081355,
       -0.027341,  0.04872 ,  0.084222, -0.030706,  0.012632, -0.029578,
       -0.028134, -0.025342, -0.017042, -0.095665, -0.012468,  0.06189 ,
       -0.079474,  0.024446,  0.090998, -0.017805,  0.006873, -0.051433,
       -0.0124  ,  0.040241, -0.087067,  0.043094, -0.033978, -0.090003,
       -0.017998,  0.040167,  0.011057,  0.045351,  0.053519, -0.013144,
        0.117429, -0.098388, -0.045076,  0.00983 ,  0.102175,  0.002406,
        0.089993, -0.037603, -0.022834,  0.006936, -0.006244, -0.066674,
        0.067321,  0.092666, -0.051212, -0.092426,  0.093251, -0.044579,
        0.028959, -0.032485,  0.044484,  0.102164, -0.04949 , -0.032915,
        0.038839,  0.024317, -0.036287,  0.043683, -0.011353,  0.00254 ,
        0.029087,  0.045412,  0.102354, -0.021831, -0.033036,  0.09637 ,
        0.017787, -0.028048,  0.06115 ,  0.009693, -0.065031, -0.009119,
        0.040684, -0.012372,  0.016239, -0.010881, -0.102207, -0.061392,
       -0.001062, -0.006472,  0.02368 ,  0.000725,  0.044673, -0.008582,
        0.043899,  0.010492, -0.071246,  0.030546, -0.044413, -0.0426  ,
       -0.012127,  0.078292, -0.04516 ,  0.060923, -0.01145 , -0.004581,
        0.031774,  0.064541,  0.032876, -0.012276,  0.040184,  0.018466,
        0.022363, -0.027436,  0.030139,  0.031791, -0.050436,  0.06676 ,
       -0.007671,  0.050696, -0.041034,  0.041786,  0.015811, -0.07041 ,
       -0.022782, -0.013254,  0.033627,  0.006646, -0.041761, -0.021298,
       -0.008548, -0.00266 , -0.002163,  0.007796,  0.007487, -0.011541,
       -0.022021, -0.028859,  0.063711, -0.081354, -0.053267, -0.004299,
        0.08971 , -0.054845, -0.03755 ,  0.005541,  0.024179,  0.015384,
        0.021521,  0.104037,  0.07672 ,  0.050968,  0.031895,  0.006202,
        0.045573, -0.00482 , -0.046684, -0.082585,  0.053499,  0.041533,
        0.003654,  0.037897, -0.011011,  0.015448, -0.082748,  0.029793,
       -0.01896 , -0.038102, -0.042165,  0.036523,  0.022771, -0.026087,
       -0.077919, -0.010851,  0.00497 , -0.030365,  0.046772, -0.003666,
        0.103238,  0.042256,  0.006575,  0.004336, -0.049638,  0.03401 ,
        0.082306, -0.021348, -0.104328, -0.001186,  0.060355,  0.007955,
       -0.016981, -0.101616,  0.006606, -0.042835,  0.020251, -0.005701,
        0.03341 , -0.079834,  0.027362,  0.032862,  0.020008, -0.00573 ,
        0.029092, -0.040937, -0.006125, -0.007984, -0.017086, -0.019876,
       -0.046605, -0.044694, -0.065269,  0.086372,  0.073239, -0.009546,
        0.071182,  0.04904 ,  0.002376, -0.10051 ,  0.028828, -0.035699,
        0.018901,  0.000635, -0.035624,  0.007735, -0.09942 ,  0.017884,
       -0.052561, -0.060255,  0.108914,  0.018494,  0.045803,  0.08176 ,
       -0.022022, -0.021699,  0.061893,  0.052819, -0.062773, -0.099346,
        0.038142,  0.024377,  0.023376,  0.083375,  0.014131, -0.007454,
        0.047924, -0.005596,  0.03197 , -0.061387, -0.032064,  0.039817,
        0.031322, -0.071068,  0.01373 ,  0.042724,  0.075574,  0.02127 ,
        0.041246,  0.051312, -0.048022, -0.070668,  0.018034,  0.022122,
       -0.011193, -0.027082, -0.104403,  0.067037, -0.04034 , -0.041656,
       -0.022283, -0.06403 , -0.074103,  0.112531,  0.0197  , -0.014483,
        0.01501 , -0.004403, -0.071408,  0.066909,  0.069216, -0.002252,
       -0.020551, -0.001613,  0.059592, -0.003771, -0.090438,  0.073604,
       -0.087455, -0.0079  , -0.080153,  0.036673, -0.106144, -0.007413,
        0.013764,  0.061154, -0.001408, -0.115318,  0.024343,  0.033831,
       -0.030795,  0.065994,  0.059689, -0.057767,  0.059375, -0.100034,
       -0.018486, -0.01708 ,  0.052774,  0.075048, -0.088883, -0.009305,
       -0.030463, -0.038728,  0.046508, -0.027868, -0.004216,  0.019565,
       -0.057593, -0.078513,  0.037602, -0.048087,  0.004428,  0.022011,
       -0.057291,  0.021171,  0.005341, -0.015284,  0.034264, -0.075692,
        0.02216 , -0.028296, -0.033425, -0.001142,  0.020823, -0.034958,
        0.022174,  0.038118, -0.017646, -0.002113,  0.080194, -0.013364,
        0.062097, -0.037298, -0.003502,  0.006268,  0.033874, -0.032187,
        0.016412,  0.039476,  0.048174, -0.018033,  0.071119,  0.032136,
        0.050498,  0.040991,  0.0708  ,  0.053283, -0.041251, -0.076378,
        0.1097  , -0.032747,  0.003127,  0.060179,  0.0143  ,  0.048847,
        0.014555, -0.034567,  0.084888, -0.004558,  0.005383,  0.063246,
        0.042565,  0.026354,  0.04164 , -0.020566, -0.032849, -0.028448,
       -0.08497 , -0.013885,  0.003249,  0.070583, -0.00982 ,  0.051418,
       -0.024885, -0.003261, -0.00867 ,  0.062894,  0.085158, -0.018002,
        0.022462, -0.01598 , -0.042263,  0.007543,  0.036351,  0.016941,
       -0.042847, -0.011418,  0.027194,  0.062658,  0.040185,  0.060201,
        0.139397,  0.001743,  0.001945, -0.050208, -0.05847 ,  0.05812 ,
        0.010212,  0.049936, -0.037816, -0.083364, -0.020576, -0.04547 ,
       -0.072382,  0.035935, -0.006609, -0.009286, -0.010305, -0.008112,
       -0.069463, -0.095039,  0.018317,  0.002278,  0.058566,  0.053366,
       -0.103016, -0.006048, -0.0121  ,  0.051282, -0.024902, -0.001288,
       -0.103086,  0.042038,  0.041324,  0.008731,  0.016637, -0.0053  ,
       -0.00346 , -0.073861, -0.012928, -0.03818 ,  0.004914, -0.079769,
        0.00161 ,  0.057011,  0.077009, -0.010668,  0.025321, -0.032544,
        0.034413,  0.124007, -0.079681,  0.03629 ,  0.016734, -0.064144,
       -0.110046, -0.035876,  0.018468, -0.027473,  0.071843, -0.029404,
        0.081996,  0.068133,  0.005158,  0.000429,  0.011517, -0.058608,
       -0.1175  , -0.07931 ,  0.045361, -0.016019, -0.066755,  0.055438,
       -0.06311 , -0.066238,  0.116543, -0.025462,  0.046524, -0.032018,
        0.005704, -0.044987,  0.086781,  0.077203,  0.030731,  0.014313,
       -0.142719,  0.001738, -0.01246 , -0.081846,  0.106276,  0.137138,
        0.014428, -0.045898,  0.078498, -0.073317, -0.004642, -0.03146 ,
       -0.056954,  0.056891, -0.018852,  0.014395, -0.079895,  0.069589,
        0.044128, -0.032126, -0.002625,  0.029769, -0.019387, -0.059737,
        0.085329, -0.011054,  0.034823,  0.00468 ,  0.008762, -0.068085,
        0.008893,  0.047858, -0.001908, -0.072205, -0.096492, -0.028859,
       -0.018298,  0.044039,  0.014466,  0.072653,  0.073598,  0.037348,
       -0.013109, -0.016363, -0.037886, -0.000824, -0.021071,  0.016719,
       -0.013875,  0.034296, -0.067434,  0.047706,  0.033215, -0.009537,
       -0.067779,  0.044348,  0.047119,  0.047784, -0.005186,  0.051992,
        0.04738 , -0.021842,  0.049325,  0.069726,  0.021006, -0.007349,
        0.014666, -0.050666,  0.042733,  0.032587,  0.064782,  0.044029,
       -0.069783, -0.022459,  0.047295,  0.048402, -0.005542, -0.043975,
        0.062877,  0.01731 ,  0.065933,  0.072475,  0.084866,  0.064169,
       -0.001961,  0.018728, -0.009564, -0.011898, -0.014715,  0.027623,
        0.003549,  0.011881,  0.059928,  0.069381,  0.018651, -0.000083,
       -0.073292,  0.045936, -0.087362, -0.025529, -0.057115, -0.051414,
       -0.014597, -0.019619,  0.081331, -0.067222, -0.067526, -0.037713,
       -0.058656,  0.056804, -0.003375, -0.020624,  0.001683, -0.00838 ,
        0.115554,  0.063911, -0.077227, -0.065731, -0.098433, -0.006349,
        0.019446,  0.105953,  0.031418, -0.015057,  0.035088,  0.010648,
       -0.037621,  0.032041, -0.059711,  0.081948, -0.102158, -0.000229,
        0.083581, -0.112315, -0.007138,  0.002161, -0.044213,  0.006578,
        0.029369,  0.090958, -0.036766,  0.03968 ,  0.043721,  0.041885,
       -0.013101, -0.042729, -0.065165,  0.05908 ,  0.029147,  0.053379,
       -0.035367,  0.017508,  0.036203,  0.045821,  0.011732, -0.03038 ,
       -0.047656, -0.090536, -0.014329,  0.009021, -0.014926, -0.045047,
